Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
470,470.8059,Acinetobacter baumannii strain MRSN7815,tetracycline,Susceptible,4,<=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7595,Acinetobacter baumannii strain MRSN7086,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.768,Acinetobacter baumannii strain MRSN7222,aztreonam,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7503,Acinetobacter baumannii strain MRSN11806,ceftazidime,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1553,Acinetobacter baumannii strain MRSN16881,amikacin,Resistant,>32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,25824815
470,470.768,Acinetobacter baumannii strain MRSN7222,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7818,Acinetobacter baumannii strain MRSN7403,imipenem,Resistant,16,>=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.768,Acinetobacter baumannii strain MRSN7222,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7462,Acinetobacter baumannii strain MRSN11745,aztreonam,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7542,Acinetobacter baumannii strain MRSN15070,levofloxacin,Susceptible,2,<=,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7839,Acinetobacter baumannii strain MRSN7434,trimethoprim/sulfamethoxazole,Resistant,2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7789,Acinetobacter baumannii strain MRSN7366,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7579,Acinetobacter baumannii strain MRSN2840,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.751,Acinetobacter baumannii strain MRSN11819,ceftazidime,Susceptible,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7788,Acinetobacter baumannii strain MRSN7365,tetracycline,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.8081,Acinetobacter baumannii strain MRSN8899,cefotetan,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7979,Acinetobacter baumannii strain MRSN7660,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7681,Acinetobacter baumannii strain MRSN7223,amikacin,Susceptible,16,<=,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7502,Acinetobacter baumannii strain MRSN11804,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7623,Acinetobacter baumannii strain MRSN7134,ampicillin/sulbactam,Susceptible,4/2,=,4/2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7822,Acinetobacter baumannii strain MRSN7407,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7466,Acinetobacter baumannii strain MRSN11749,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1553,Acinetobacter baumannii strain MRSN16881,trimethoprim/sulfamethoxazole,Resistant,>2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,25824815
470,470.7805,Acinetobacter baumannii strain MRSN7386,tobramycin,Susceptible,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.8085,Acinetobacter baumannii strain MRSN8901,ampicillin/sulbactam,Susceptible,8/4,<=,8/4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7806,Acinetobacter baumannii strain MRSN7387,trimethoprim/sulfamethoxazole,Resistant,2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.766,Acinetobacter baumannii strain MRSN7184,ciprofloxacin,Susceptible,1,<=,1,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7833,Acinetobacter baumannii strain MRSN7418,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7463,Acinetobacter baumannii strain MRSN11746,cefazolin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7493,Acinetobacter baumannii strain MRSN11788,moxifloxacin,Resistant,8,>=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7831,Acinetobacter baumannii strain MRSN7416,aztreonam,Resistant,16,>,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7761,Acinetobacter baumannii strain MRSN7328,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7534,Acinetobacter baumannii strain MRSN15046,gentamicin,Intermediate,8,=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7449,Acinetobacter baumannii strain MRSN11723,carbapenem,Susceptible,,,,,,,,,,,AdaBoost Classifier,,"Accuracy:0.936, F1 score:0.942, AUC:0.957",Computational Method,,
470,470.7595,Acinetobacter baumannii strain MRSN7086,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7499,Acinetobacter baumannii strain MRSN11797,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7819,Acinetobacter baumannii strain MRSN7404,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.772,Acinetobacter baumannii strain MRSN7273,cefotaxime,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7795,Acinetobacter baumannii strain MRSN7375,imipenem,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7464,Acinetobacter baumannii strain MRSN11747,moxifloxacin,Resistant,8,>=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7463,Acinetobacter baumannii strain MRSN11746,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7784,Acinetobacter baumannii strain MRSN7361,ceftriaxone,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7504,Acinetobacter baumannii strain MRSN11807,trimethoprim/sulfamethoxazole,Resistant,2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1563,Acinetobacter baumannii MRSN2023,carbapenem,Susceptible,,,,,,,,PATRIC,,,AdaBoost Classifier,,"Accuracy:0.936, F1 score:0.942, AUC:0.957",Computational Method,,
470,470.1562,Acinetobacter baumannii strain MRSN3941,ceftazidime,Resistant,>16,>,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,23812239
470,470.772,Acinetobacter baumannii strain MRSN7273,amikacin,Susceptible,8,<=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7666,Acinetobacter baumannii strain MRSN7204,ampicillin/sulbactam,Susceptible,8/4,<=,8/4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7884,Acinetobacter baumannii strain MRSN7498,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7466,Acinetobacter baumannii strain MRSN11749,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7823,Acinetobacter baumannii strain MRSN7408,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7578,Acinetobacter baumannii strain MRSN2839,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7854,Acinetobacter baumannii strain MRSN7460,imipenem,Susceptible,1,<=,1,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7794,Acinetobacter baumannii strain MRSN7373,ampicillin,Resistant,32,>=,32,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7747,Acinetobacter baumannii strain MRSN7309,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7936,Acinetobacter baumannii strain MRSN7582,ceftazidime,Susceptible,8,=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7857,Acinetobacter baumannii strain MRSN7462,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1549,Acinetobacter baumannii strain MRSN17593,ceftriaxone,Resistant,>=64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7808,Acinetobacter baumannii strain MRSN7389,ciprofloxacin,Resistant,4,>=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7808,Acinetobacter baumannii strain MRSN7389,imipenem,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7436,Acinetobacter baumannii strain MRSN11705,ceftazidime,Susceptible,8,=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7539,Acinetobacter baumannii strain MRSN15066,imipenem,Susceptible,2,=,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7418,Acinetobacter baumannii strain MRSN11653,imipenem,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.751,Acinetobacter baumannii ABUH45562,meropenem,Resistant,,,,,,,,,,,,,,Laboratory Method,,26939581
470,470.7484,Acinetobacter baumannii strain MRSN11772,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7843,Acinetobacter baumannii strain MRSN7438,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.768,Acinetobacter baumannii ABUH4556,tobramycin,Resistant,,,,,,,,,,,,,,Laboratory Method,,26939581
470,470.7709,Acinetobacter baumannii strain MRSN7257,ceftriaxone,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7936,Acinetobacter baumannii strain MRSN7582,ampicillin/sulbactam,Intermediate,16/8,=,16/8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7502,Acinetobacter baumannii strain MRSN11804,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7843,Acinetobacter baumannii strain MRSN7438,ampicillin/sulbactam,Susceptible,4/2,=,4/2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7443,Acinetobacter baumannii strain MRSN11713,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7449,Acinetobacter baumannii strain MRSN11723,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7781,Acinetobacter baumannii strain MRSN7357,ciprofloxacin,Resistant,4,>=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7839,Acinetobacter baumannii strain MRSN7434,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7533,Acinetobacter baumannii strain MRSN15045,meropenem,Susceptible,0.25,<=,0.25,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7653,Acinetobacter baumannii strain MRSN7170,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7808,Acinetobacter baumannii strain MRSN7389,ampicillin/sulbactam,Resistant,32/16,>=,32/16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.1564,Acinetobacter baumannii strain MRSN6269,tobramycin,Resistant,>=16,>=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,23812239
470,470.7505,Acinetobacter baumannii strain MRSN11811,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.1551,Acinetobacter baumannii strain MRSN16896,ampicillin/sulbactam,Susceptible,==4/2,=,4/2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7617,Acinetobacter baumannii strain MRSN7128,levofloxacin,Resistant,8,>=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7979,Acinetobacter baumannii strain MRSN7660,levofloxacin,Intermediate,4,=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7513,Acinetobacter baumannii strain MRSN11822,imipenem,Susceptible,0.25,<=,0.25,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7795,Acinetobacter baumannii strain MRSN7375,meropenem,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7793,Acinetobacter baumannii strain MRSN7372,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7469,Acinetobacter baumannii strain MRSN11753,carbapenem,Susceptible,,,,,,,,,,,AdaBoost Classifier,,"Accuracy:0.936, F1 score:0.942, AUC:0.957",Computational Method,,
470,470.7503,Acinetobacter baumannii strain MRSN11806,amikacin,Susceptible,8,<=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7854,Acinetobacter baumannii strain MRSN7460,ampicillin/sulbactam,Susceptible,2/1,<=,2/1,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7807,Acinetobacter baumannii strain MRSN7388,cefotaxime,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7928,Acinetobacter baumannii strain MRSN7570,ampicillin/sulbactam,Susceptible,4/2,=,4/2,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7817,Acinetobacter baumannii strain MRSN7402,carbapenem,Susceptible,,,,,,,,,,,AdaBoost Classifier,,"Accuracy:0.936, F1 score:0.942, AUC:0.957",Computational Method,,
470,470.1563,Acinetobacter baumannii strain MRSN5540,gentamicin,Resistant,>8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,23812239
470,470.7875,Acinetobacter baumannii strain MRSN7485,gentamicin,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7418,Acinetobacter baumannii strain MRSN11653,amikacin,Intermediate,32,=,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7551,Acinetobacter baumannii strain MRSN15081,cefazolin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7439,Acinetobacter baumannii strain MRSN11708,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1551,Acinetobacter baumannii strain MRSN16896,ceftriaxone,Intermediate,==16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,25824815
470,470.7484,Acinetobacter baumannii strain MRSN11772,levofloxacin,Resistant,4,>,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7761,Acinetobacter baumannii strain MRSN7328,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.743,Acinetobacter baumannii ABUH23684,cefepime,Resistant,,,,,,,,,,,,,,Laboratory Method,,26939581
470,470.7856,Acinetobacter baumannii strain MRSN7461,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7806,Acinetobacter baumannii strain MRSN7387,gentamicin,Intermediate,8,=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7578,Acinetobacter baumannii strain MRSN2839,levofloxacin,Resistant,8,>=,8,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.751,Acinetobacter baumannii strain MRSN11819,trimethoprim/sulfamethoxazole,Susceptible,2/38,<=,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7653,Acinetobacter baumannii strain MRSN7170,gentamicin,Susceptible,1,<=,1,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7473,Acinetobacter baumannii strain MRSN11760,amikacin,Susceptible,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7436,Acinetobacter baumannii strain MRSN11705,ampicillin/sulbactam,Intermediate,16/8,=,16/8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7656,Acinetobacter baumannii strain MRSN7173,ciprofloxacin,Resistant,2,>,2,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7946,Acinetobacter baumannii strain MRSN7599,trimethoprim/sulfamethoxazole,Resistant,2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7508,Acinetobacter baumannii strain MRSN11815,gentamicin,Susceptible,4,<=,4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7551,Acinetobacter baumannii strain MRSN15081,gentamicin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7709,Acinetobacter baumannii strain MRSN7257,tobramycin,Susceptible,4,=,4,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7824,Acinetobacter baumannii strain MRSN7409,carbapenem,Susceptible,,,,,,,,,,,AdaBoost Classifier,,"Accuracy:0.936, F1 score:0.942, AUC:0.957",Computational Method,,
470,470.7743,Acinetobacter baumannii strain MRSN7304,cefotaxime,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7555,Acinetobacter baumannii strain MRSN15085,gentamicin,Resistant,16,>=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7632,Acinetobacter baumannii strain MRSN7147,amikacin,Susceptible,8,<=,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7862,Acinetobacter baumannii strain MRSN7469,nitrofurantoin,Resistant,512,>=,512,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7809,Acinetobacter baumannii strain MRSN7390,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7437,Acinetobacter baumannii strain MRSN11706,ceftriaxone,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7575,Acinetobacter baumannii strain MRSN2441,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7757,Acinetobacter baumannii strain MRSN7324,cefoxitin,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7539,Acinetobacter baumannii strain MRSN15066,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7463,Acinetobacter baumannii strain MRSN11746,ceftriaxone,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7789,Acinetobacter baumannii strain MRSN7366,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7441,Acinetobacter baumannii strain MRSN11710,ceftriaxone,Resistant,64,>=,64,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7831,Acinetobacter baumannii strain MRSN7416,tobramycin,Resistant,8,>,8,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7822,Acinetobacter baumannii strain MRSN7407,tetracycline,Susceptible,4,=,4,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7419,Acinetobacter baumannii strain MRSN11659,trimethoprim/sulfamethoxazole,Resistant,2/38,>,2/38,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7508,Acinetobacter baumannii strain MRSN11815,ampicillin/sulbactam,Susceptible,8/4,<=,8/4,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.1549,Acinetobacter baumannii strain MRSN17593,trimethoprim/sulfamethoxazole,Resistant,>=16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,25824815
470,470.7805,Acinetobacter baumannii strain MRSN7386,cefotaxime,Resistant,32,>,32,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7794,Acinetobacter baumannii strain MRSN7373,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7513,Acinetobacter baumannii strain MRSN11822,ceftazidime,Susceptible,8,=,8,mg/L,Broth dilution,,MicroScan,Siemens,CLSI,,,,,Laboratory Method,,
470,470.7462,Acinetobacter baumannii strain MRSN11745,trimethoprim/sulfamethoxazole,Resistant,16/304,>=,16/304,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7857,Acinetobacter baumannii strain MRSN7462,ceftazidime,Intermediate,16,=,16,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.768,Acinetobacter baumannii ABUH4556,ceftazidime,Resistant,,,,,,,,,,,,,,Laboratory Method,,26939581
470,470.7509,Acinetobacter baumannii strain MRSN11816,moxifloxacin,Susceptible,0.25,<=,0.25,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7773,Acinetobacter baumannii strain MRSN7349,imipenem,Susceptible,1,<=,1,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7425,Acinetobacter baumannii strain MRSN11679,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
470,470.7516,Acinetobacter baumannii strain MRSN11826,ampicillin/sulbactam,Susceptible,2/1,<=,2/1,mg/L,Broth dilution,,VITEK 2,BioMerieux,CLSI,,,,,Laboratory Method,,
470,470.7797,Acinetobacter baumannii strain MRSN7377,ceftriaxone,Resistant,32,>,32,mg/L,Broth dilution,,BD Phoenix,BD,CLSI,,,,,Laboratory Method,,
